Age,Is_Senior,Marital_Status,Married_Premium_Discount,Prior_Insurance,Prior_Insurance_Premium_Adjustment,Claims_Frequency,Claims_Severity,Claims_Adjustment,Policy_Type,Policy_Adjustment,Premium_Amount,Safe_Driver_Discount,Multi_Policy_Discount,Bundling_Discount,Total_Discounts,Source_of_Lead,Time_Since_First_Contact,Conversion_Status,Website_Visits,Inquiries,Quotes_Requested,Time_to_Conversion,Credit_Score,Premium_Adjustment_Credit,Region,Premium_Adjustment_Region,Total_discount_impact,Claim_Ratio
44,0,Married,86,1-5 years,50,0,0,0,Liability-Only,-200,2136,0,0,0,0,Online,30,1,6,0,2,13,764,-50,Urban,100,0.0,0.0
35,0,Single,0,1-5 years,50,1,1,100,Liability-Only,-200,2200,0,1,0,50,Online,7,0,4,3,1,99,676,50,Urban,100,0.022727272727272728,0.045454545454545456
44,0,Widowed,0,1-5 years,50,0,1,0,Full Coverage,0,2250,0,0,0,0,Online,15,1,6,1,3,5,757,-50,Urban,100,0.0,0.0
46,0,Married,86,>5 years,0,0,0,0,Full Coverage,0,2386,0,0,0,0,Agent,22,1,1,0,3,4,644,50,Urban,100,0.0,0.0
52,0,Married,86,1-5 years,50,0,1,0,Liability-Only,-200,2086,0,0,0,0,Online,16,0,1,2,2,99,767,-50,Suburban,50,0.0,0.0
59,1,Widowed,0,1-5 years,50,0,0,0,Liability-Only,-200,2150,0,0,0,0,Agent,11,0,6,2,3,99,695,50,Urban,100,0.0,0.0
41,0,Single,0,1-5 years,50,0,1,0,Full Coverage,0,2200,0,0,0,0,Agent,5,1,3,3,3,4,724,-50,Suburban,50,0.0,0.0
20,0,Married,86,<1 year,100,1,0,50,Full Coverage,0,2336,0,1,0,50,Online,2,0,4,4,3,99,751,-50,Suburban,50,0.021404109589041095,0.021404109589041095
34,0,Single,0,>5 years,0,0,0,0,Liability-Only,-200,2050,0,0,0,0,Agent,4,1,3,1,3,14,667,50,Suburban,50,0.0,0.0
40,0,Single,0,1-5 years,50,0,2,0,Liability-Only,-200,1850,1,1,0,100,Agent,14,1,8,0,3,1,779,-50,Rural,0,0.05405405405405406,0.0
18,0,Single,0,1-5 years,50,0,0,0,Full Coverage,0,2250,0,0,0,0,Agent,9,1,7,3,3,1,685,50,Rural,0,0.0,0.0
60,1,Widowed,0,1-5 years,50,0,1,0,Full Coverage,0,2350,0,0,0,0,Online,10,0,5,3,3,99,684,50,Urban,100,0.0,0.0
42,0,Married,86,>5 years,0,0,0,0,Full Coverage,0,2186,0,1,1,100,Agent,15,1,2,7,1,1,735,-50,Urban,100,0.04574565416285453,0.0
45,0,Married,86,1-5 years,50,0,2,0,Full Coverage,0,2286,0,0,0,0,Referral,4,0,1,3,1,99,799,-50,Suburban,50,0.0,0.0
60,1,Single,0,<1 year,100,1,0,50,Full Coverage,0,2400,0,1,0,50,Online,9,0,7,2,1,99,668,50,Urban,100,0.020833333333333332,0.020833333333333332
30,0,Married,86,<1 year,100,0,0,0,Liability-Only,-200,2186,0,1,0,50,Agent,22,1,9,1,1,11,678,50,Suburban,50,0.022872827081427266,0.0
48,0,Single,0,1-5 years,50,1,0,50,Full Coverage,0,2300,0,0,0,0,Referral,29,1,5,1,3,4,754,-50,Urban,100,0.0,0.021739130434782608
38,0,Married,86,1-5 years,50,0,0,0,Liability-Only,-200,2036,0,1,0,50,Agent,28,0,2,1,1,99,710,-50,Suburban,50,0.02455795677799607,0.0
37,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2286,1,0,0,50,Online,13,1,5,2,3,10,773,-50,Urban,100,0.021872265966754154,0.0
28,0,Married,86,>5 years,0,0,0,0,Liability-Only,-200,2086,0,0,0,0,Online,4,1,9,0,3,8,737,-50,Urban,100,0.0,0.0
64,1,Single,0,1-5 years,50,0,1,0,Full Coverage,0,2300,1,0,0,50,Online,26,1,6,2,3,8,644,50,Urban,100,0.021739130434782608,0.0
34,0,Single,0,1-5 years,50,1,0,50,Liability-Only,-200,2200,0,0,0,0,Online,22,0,1,3,3,99,685,50,Urban,100,0.0,0.022727272727272728
50,0,Married,86,>5 years,0,1,0,50,Full Coverage,0,2336,0,1,0,50,Online,21,0,4,0,3,99,670,50,Suburban,50,0.021404109589041095,0.021404109589041095
18,0,Married,86,1-5 years,50,0,2,0,Full Coverage,0,2236,1,0,0,50,Online,23,1,7,3,1,12,721,-50,Suburban,50,0.022361359570661897,0.0
57,1,Married,86,>5 years,0,0,1,0,Liability-Only,-200,2086,0,0,0,0,Online,29,1,6,1,2,13,843,-50,Urban,100,0.0,0.0
55,1,Single,0,1-5 years,50,2,0,100,Full Coverage,0,2300,1,0,0,50,Online,21,1,9,0,3,13,733,-50,Urban,100,0.021739130434782608,0.043478260869565216
41,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2436,0,0,0,0,Agent,8,0,4,1,1,99,640,50,Urban,100,0.0,0.0
36,0,Single,0,<1 year,100,0,0,0,Full Coverage,0,2250,0,1,0,50,Online,28,0,8,3,3,99,757,-50,Urban,100,0.022222222222222223,0.0
46,0,Single,0,>5 years,0,0,0,0,Liability-Only,-200,1950,0,1,0,50,Online,17,1,3,3,3,13,713,-50,Urban,100,0.02564102564102564,0.0
74,1,Married,86,>5 years,0,2,0,100,Full Coverage,0,2336,0,1,0,50,Agent,10,0,5,2,2,99,773,-50,Urban,100,0.021404109589041095,0.04280821917808219
18,0,Single,0,<1 year,100,0,1,0,Liability-Only,-200,2100,0,0,1,50,Agent,20,1,7,1,1,14,645,50,Suburban,50,0.023809523809523808,0.0
51,0,Married,86,1-5 years,50,1,0,50,Liability-Only,-200,2186,0,0,0,0,Online,4,0,2,2,1,99,760,-50,Urban,100,0.0,0.022872827081427266
26,0,Single,0,>5 years,0,1,0,50,Liability-Only,-200,2000,0,0,1,50,Agent,30,1,7,0,1,6,705,-50,Urban,100,0.025,0.025
39,0,Married,86,1-5 years,50,0,0,0,Liability-Only,-200,2036,1,0,0,50,Online,18,0,10,0,1,99,769,-50,Suburban,50,0.02455795677799607,0.0
36,0,Married,86,1-5 years,50,1,0,50,Full Coverage,0,2486,0,0,0,0,Online,9,1,5,5,2,3,670,50,Urban,100,0.0,0.02011263073209976
33,0,Single,0,>5 years,0,0,1,0,Full Coverage,0,2200,0,1,0,50,Online,7,1,12,5,2,12,661,50,Suburban,50,0.022727272727272728,0.0
39,0,Married,86,<1 year,100,2,2,400,Liability-Only,-200,2586,0,0,0,0,Agent,1,1,2,1,2,12,734,-50,Urban,100,0.0,0.15467904098994587
22,0,Single,0,1-5 years,50,0,0,0,Full Coverage,0,2250,0,0,0,0,Online,23,0,1,2,1,99,722,-50,Urban,100,0.0,0.0
55,1,Single,0,1-5 years,50,0,0,0,Full Coverage,0,2200,0,1,0,50,Agent,26,1,1,1,2,10,803,-50,Urban,100,0.022727272727272728,0.0
18,0,Single,0,<1 year,100,0,0,0,Liability-Only,-200,2000,0,1,0,50,Agent,22,0,0,1,2,99,772,-50,Suburban,50,0.025,0.0
48,0,Married,86,1-5 years,50,1,0,50,Liability-Only,-200,2136,0,1,0,50,Referral,29,1,4,3,2,8,689,50,Rural,0,0.023408239700374533,0.023408239700374533
35,0,Single,0,1-5 years,50,0,0,0,Full Coverage,0,2350,0,0,0,0,Online,1,0,6,5,2,99,677,50,Urban,100,0.0,0.0
22,0,Single,0,>5 years,0,1,1,100,Full Coverage,0,2300,0,0,0,0,Online,22,0,2,1,3,99,652,50,Rural,0,0.0,0.043478260869565216
43,0,Married,86,1-5 years,50,1,0,50,Liability-Only,-200,2236,0,1,0,50,Agent,25,0,3,1,3,99,693,50,Urban,100,0.022361359570661897,0.022361359570661897
18,0,Single,0,1-5 years,50,4,2,800,Liability-Only,-200,2900,0,0,0,0,Agent,14,1,6,2,1,7,679,50,Suburban,50,0.0,0.27586206896551724
40,0,Widowed,0,1-5 years,50,0,0,0,Liability-Only,-200,2050,0,1,0,50,Online,18,1,2,2,3,3,691,50,Suburban,50,0.024390243902439025,0.0
18,0,Married,86,<1 year,100,1,0,50,Full Coverage,0,2336,0,0,0,0,Online,4,1,13,3,3,7,739,-50,Rural,0,0.0,0.021404109589041095
46,0,Widowed,0,<1 year,100,0,0,0,Full Coverage,0,2350,0,1,0,50,Agent,8,0,4,5,2,99,691,50,Urban,100,0.02127659574468085,0.0
26,0,Married,86,1-5 years,50,1,1,100,Full Coverage,0,2486,0,0,0,0,Online,7,1,12,2,2,6,699,50,Suburban,50,0.0,0.04022526146419952
33,0,Married,86,<1 year,100,1,0,50,Liability-Only,-200,2286,0,0,0,0,Referral,29,0,6,2,2,99,621,50,Suburban,50,0.0,0.021872265966754154
44,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2236,0,0,0,0,Agent,20,0,5,2,3,99,729,-50,Rural,0,0.0,0.0
28,0,Single,0,1-5 years,50,0,0,0,Full Coverage,0,2250,0,1,0,50,Online,16,0,7,2,3,99,678,50,Suburban,50,0.022222222222222223,0.0
39,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2286,0,0,1,50,Agent,8,1,3,4,1,7,731,-50,Urban,100,0.021872265966754154,0.0
18,0,Single,0,1-5 years,50,0,0,0,Full Coverage,0,2250,1,0,0,50,Online,9,1,6,1,3,13,632,50,Suburban,50,0.022222222222222223,0.0
49,0,Divorced,0,>5 years,0,0,0,0,Full Coverage,0,2300,0,0,0,0,Online,6,0,4,0,3,99,685,50,Urban,100,0.0,0.0
66,1,Single,0,>5 years,0,0,1,0,Full Coverage,0,2200,0,0,0,0,Agent,6,0,2,0,3,99,808,-50,Urban,100,0.0,0.0
81,1,Married,86,>5 years,0,1,0,50,Full Coverage,0,2336,0,0,0,0,Online,1,1,6,2,1,6,712,-50,Urban,100,0.0,0.021404109589041095
41,0,Widowed,0,1-5 years,50,0,1,0,Full Coverage,0,2300,0,1,0,50,Online,19,1,9,3,2,6,673,50,Urban,100,0.021739130434782608,0.0
51,0,Divorced,0,<1 year,100,2,1,200,Liability-Only,-200,2250,0,0,1,50,Online,6,0,6,3,2,99,703,-50,Urban,100,0.022222222222222223,0.08888888888888889
18,0,Married,86,1-5 years,50,4,0,200,Full Coverage,0,2436,0,0,0,0,Agent,23,1,8,1,1,13,718,-50,Rural,0,0.0,0.08210180623973727
62,1,Single,0,>5 years,0,0,0,0,Full Coverage,0,2150,1,0,0,50,Online,22,1,4,2,1,12,672,50,Rural,0,0.023255813953488372,0.0
51,0,Single,0,1-5 years,50,1,0,50,Full Coverage,0,2200,0,0,0,0,Online,4,0,7,1,2,99,745,-50,Rural,0,0.0,0.022727272727272728
32,0,Single,0,>5 years,0,0,0,0,Full Coverage,0,2150,0,1,0,50,Online,26,1,10,1,1,14,774,-50,Urban,100,0.023255813953488372,0.0
58,1,Married,86,<1 year,100,0,0,0,Full Coverage,0,2286,0,1,0,50,Agent,15,0,3,0,3,99,739,-50,Suburban,50,0.021872265966754154,0.0
36,0,Married,86,1-5 years,50,0,1,0,Full Coverage,0,2186,1,0,0,50,Agent,20,0,5,2,2,99,764,-50,Rural,0,0.022872827081427266,0.0
33,0,Married,86,1-5 years,50,1,0,50,Full Coverage,0,2236,0,1,0,50,Online,26,0,6,0,2,99,731,-50,Rural,0,0.022361359570661897,0.022361359570661897
47,0,Married,86,1-5 years,50,0,0,0,Liability-Only,-200,1936,0,1,1,100,Online,23,1,3,1,2,4,716,-50,Rural,0,0.05165289256198347,0.0
24,0,Single,0,1-5 years,50,1,0,50,Liability-Only,-200,2200,0,0,0,0,Online,23,0,8,1,1,99,693,50,Urban,100,0.0,0.022727272727272728
55,1,Widowed,0,1-5 years,50,1,2,200,Full Coverage,0,2450,0,0,0,0,Online,15,0,4,1,2,99,754,-50,Urban,100,0.0,0.08163265306122448
24,0,Widowed,0,1-5 years,50,0,0,0,Full Coverage,0,2150,0,1,1,100,Online,1,1,3,1,2,10,732,-50,Urban,100,0.046511627906976744,0.0
24,0,Single,0,1-5 years,50,0,1,0,Full Coverage,0,2300,0,0,0,0,Online,7,1,4,0,3,10,680,50,Suburban,50,0.0,0.0
26,0,Single,0,<1 year,100,0,0,0,Liability-Only,-200,2100,0,0,0,0,Referral,1,0,8,1,2,99,731,-50,Urban,100,0.0,0.0
51,0,Married,86,>5 years,0,0,0,0,Full Coverage,0,2386,0,0,0,0,Agent,29,1,8,3,2,1,666,50,Urban,100,0.0,0.0
30,0,Single,0,1-5 years,50,2,2,400,Full Coverage,0,2650,0,0,0,0,Online,4,0,10,1,2,99,693,50,Rural,0,0.0,0.1509433962264151
19,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2236,0,0,0,0,Agent,17,1,5,3,2,6,712,-50,Rural,0,0.0,0.0
30,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2336,0,0,0,0,Agent,5,0,4,2,3,99,726,-50,Urban,100,0.0,0.0
39,0,Single,0,>5 years,0,0,0,0,Full Coverage,0,2100,1,0,0,50,Online,25,0,4,1,1,99,755,-50,Suburban,50,0.023809523809523808,0.0
22,0,Married,86,1-5 years,50,0,1,0,Liability-Only,-200,2136,0,0,0,0,Online,13,1,7,4,3,13,713,-50,Urban,100,0.0,0.0
22,0,Married,86,>5 years,0,1,0,50,Liability-Only,-200,2136,0,0,0,0,Agent,14,0,5,1,1,99,722,-50,Urban,100,0.0,0.023408239700374533
71,1,Divorced,0,1-5 years,50,1,0,50,Liability-Only,-200,2150,0,0,0,0,Online,4,1,6,1,3,13,676,50,Suburban,50,0.0,0.023255813953488372
27,0,Married,86,1-5 years,50,1,1,100,Full Coverage,0,2386,0,0,0,0,Referral,26,1,6,1,2,14,790,-50,Suburban,50,0.0,0.041911148365465216
35,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2286,0,0,0,0,Online,29,0,7,7,3,99,721,-50,Suburban,50,0.0,0.0
34,0,Married,86,1-5 years,50,1,0,50,Full Coverage,0,2436,0,0,0,0,Online,9,1,7,5,3,4,697,50,Suburban,50,0.0,0.020525451559934318
33,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2336,0,0,1,50,Agent,27,0,6,2,1,99,688,50,Suburban,50,0.021404109589041095,0.0
49,0,Married,86,1-5 years,50,0,0,0,Liability-Only,-200,2136,0,1,0,50,Online,27,0,5,0,3,99,693,50,Suburban,50,0.023408239700374533,0.0
54,0,Single,0,1-5 years,50,0,0,0,Liability-Only,-200,1950,0,0,0,0,Online,4,1,8,2,3,5,736,-50,Rural,0,0.0,0.0
35,0,Married,86,1-5 years,50,0,1,0,Liability-Only,-200,2136,1,1,0,100,Online,2,0,4,0,1,99,667,50,Urban,100,0.04681647940074907,0.0
21,0,Divorced,0,>5 years,0,0,0,0,Liability-Only,-200,2050,0,0,0,0,Online,11,0,4,1,1,99,683,50,Suburban,50,0.0,0.0
59,1,Married,86,1-5 years,50,0,0,0,Liability-Only,-200,1986,0,1,0,50,Online,22,1,2,1,3,3,709,-50,Rural,0,0.025176233635448138,0.0
38,0,Married,86,1-5 years,50,1,0,50,Full Coverage,0,2286,1,1,0,100,Agent,24,0,5,1,2,99,684,50,Rural,0,0.04374453193350831,0.021872265966754154
65,1,Single,0,>5 years,0,0,2,0,Full Coverage,0,2100,1,1,0,100,Agent,23,0,6,4,2,99,727,-50,Urban,100,0.047619047619047616,0.0
18,0,Single,0,1-5 years,50,0,0,0,Full Coverage,0,2150,1,0,0,50,Online,19,0,4,1,2,99,778,-50,Suburban,50,0.023255813953488372,0.0
42,0,Single,0,<1 year,100,1,0,50,Full Coverage,0,2450,0,0,0,0,Agent,29,0,6,1,1,99,697,50,Urban,100,0.0,0.02040816326530612
68,1,Widowed,0,>5 years,0,0,2,0,Liability-Only,-200,2050,0,0,0,0,Referral,18,0,4,3,1,99,670,50,Suburban,50,0.0,0.0
34,0,Married,86,1-5 years,50,0,1,0,Full Coverage,0,2336,0,0,0,0,Online,15,1,3,1,2,14,711,-50,Urban,100,0.0,0.0
36,0,Married,86,>5 years,0,1,1,100,Full Coverage,0,2336,0,0,1,50,Agent,7,0,4,0,2,99,726,-50,Urban,100,0.021404109589041095,0.04280821917808219
44,0,Divorced,0,<1 year,100,0,0,0,Full Coverage,0,2300,0,0,0,0,Online,22,0,4,1,3,99,715,-50,Urban,100,0.0,0.0
31,0,Married,86,<1 year,100,0,0,0,Liability-Only,-200,2036,0,0,1,50,Online,3,1,4,2,2,14,748,-50,Rural,0,0.02455795677799607,0.0
35,0,Married,86,<1 year,100,1,0,50,Full Coverage,0,2336,1,0,0,50,Online,18,0,6,0,1,99,769,-50,Suburban,50,0.021404109589041095,0.021404109589041095
34,0,Married,86,1-5 years,50,1,0,50,Liability-Only,-200,2136,1,0,0,50,Online,13,1,2,0,3,13,730,-50,Urban,100,0.023408239700374533,0.023408239700374533
30,0,Single,0,<1 year,100,0,0,0,Full Coverage,0,2200,0,1,0,50,Referral,6,1,5,2,2,1,712,-50,Suburban,50,0.022727272727272728,0.0
58,1,Married,86,<1 year,100,0,0,0,Full Coverage,0,2286,0,1,0,50,Online,26,0,3,0,2,99,836,-50,Suburban,50,0.021872265966754154,0.0
46,0,Married,86,>5 years,0,1,0,50,Liability-Only,-200,2086,0,1,0,50,Online,21,1,3,3,3,5,674,50,Rural,0,0.023969319271332695,0.023969319271332695
43,0,Married,86,>5 years,0,0,1,0,Full Coverage,0,2386,0,0,0,0,Online,12,1,4,2,2,12,664,50,Urban,100,0.0,0.0
52,0,Single,0,>5 years,0,1,1,100,Full Coverage,0,2300,0,0,0,0,Online,2,0,6,2,2,99,764,-50,Urban,100,0.0,0.043478260869565216
36,0,Married,86,>5 years,0,0,0,0,Full Coverage,0,2186,0,0,0,0,Online,10,1,6,0,2,4,739,-50,Rural,0,0.0,0.0
28,0,Married,86,1-5 years,50,0,0,0,Liability-Only,-200,2136,0,0,0,0,Online,3,1,2,2,2,8,736,-50,Urban,100,0.0,0.0
30,0,Single,0,>5 years,0,2,1,200,Liability-Only,-200,2200,0,1,0,50,Online,24,1,5,0,3,1,688,50,Suburban,50,0.022727272727272728,0.09090909090909091
40,0,Widowed,0,1-5 years,50,0,0,0,Full Coverage,0,2250,0,0,0,0,Online,8,1,7,3,2,5,791,-50,Urban,100,0.0,0.0
24,0,Single,0,1-5 years,50,0,0,0,Liability-Only,-200,2000,0,1,0,50,Online,28,1,9,2,3,3,705,-50,Urban,100,0.025,0.0
32,0,Single,0,>5 years,0,0,2,0,Full Coverage,0,2200,0,0,0,0,Online,26,0,9,1,2,99,770,-50,Urban,100,0.0,0.0
32,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2386,1,0,0,50,Online,3,0,3,2,2,99,671,50,Urban,100,0.020955574182732608,0.0
71,1,Married,86,>5 years,0,0,0,0,Liability-Only,-200,1936,0,1,0,50,Online,3,1,9,7,3,1,703,-50,Rural,0,0.025826446280991736,0.0
18,0,Married,86,1-5 years,50,1,1,100,Full Coverage,0,2436,1,0,0,50,Online,8,0,7,3,1,99,625,50,Suburban,50,0.020525451559934318,0.041050903119868636
37,0,Divorced,0,<1 year,100,1,0,50,Liability-Only,-200,2100,1,1,1,150,Agent,13,1,4,2,2,9,642,50,Urban,100,0.07142857142857142,0.023809523809523808
65,1,Married,86,<1 year,100,1,0,50,Full Coverage,0,2336,0,1,0,50,Online,16,1,5,0,1,12,796,-50,Suburban,50,0.021404109589041095,0.021404109589041095
41,0,Divorced,0,<1 year,100,0,2,0,Liability-Only,-200,2200,0,0,0,0,Online,11,1,9,2,3,8,663,50,Urban,100,0.0,0.0
51,0,Widowed,0,>5 years,0,0,0,0,Full Coverage,0,2100,0,1,0,50,Agent,30,1,8,2,3,6,818,-50,Suburban,50,0.023809523809523808,0.0
41,0,Married,86,>5 years,0,2,0,100,Liability-Only,-200,2186,0,0,0,0,Referral,16,1,1,1,2,8,753,-50,Urban,100,0.0,0.04574565416285453
29,0,Married,86,1-5 years,50,0,1,0,Full Coverage,0,2336,0,0,0,0,Online,9,1,10,6,2,1,728,-50,Urban,100,0.0,0.0
18,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2286,0,0,0,0,Online,13,1,2,2,1,4,705,-50,Suburban,50,0.0,0.0
43,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2336,0,0,0,0,Online,22,1,1,1,3,3,746,-50,Urban,100,0.0,0.0
28,0,Married,86,>5 years,0,1,0,50,Full Coverage,0,2286,0,0,1,50,Online,29,1,7,2,2,14,671,50,Rural,0,0.021872265966754154,0.021872265966754154
27,0,Divorced,0,1-5 years,50,0,0,0,Full Coverage,0,2250,0,0,0,0,Online,13,1,2,3,2,1,690,50,Rural,0,0.0,0.0
32,0,Married,86,>5 years,0,1,1,100,Full Coverage,0,2336,0,0,1,50,Online,4,1,4,1,3,13,721,-50,Urban,100,0.021404109589041095,0.04280821917808219
66,1,Married,86,1-5 years,50,1,1,100,Full Coverage,0,2486,0,0,0,0,Online,14,1,6,1,2,3,597,50,Suburban,50,0.0,0.04022526146419952
76,1,Married,86,>5 years,0,1,0,50,Full Coverage,0,2236,0,0,0,0,Agent,26,1,5,1,2,11,709,-50,Rural,0,0.0,0.022361359570661897
43,0,Widowed,0,1-5 years,50,0,0,0,Full Coverage,0,2250,0,1,0,50,Online,19,1,9,3,3,9,679,50,Suburban,50,0.022222222222222223,0.0
33,0,Single,0,1-5 years,50,1,0,50,Full Coverage,0,2200,0,0,0,0,Online,30,1,6,1,1,6,745,-50,Rural,0,0.0,0.022727272727272728
22,0,Widowed,0,1-5 years,50,2,0,100,Liability-Only,-200,2150,0,0,0,0,Agent,19,1,4,0,1,14,767,-50,Urban,100,0.0,0.046511627906976744
47,0,Widowed,0,>5 years,0,0,0,0,Full Coverage,0,2200,0,1,1,100,Online,22,0,3,2,3,99,677,50,Urban,100,0.045454545454545456,0.0
66,1,Married,86,>5 years,0,0,0,0,Liability-Only,-200,2036,0,0,1,50,Agent,2,1,4,1,1,6,717,-50,Urban,100,0.02455795677799607,0.0
36,0,Married,86,1-5 years,50,2,1,200,Full Coverage,0,2486,0,0,0,0,Online,29,0,6,0,2,99,764,-50,Suburban,50,0.0,0.08045052292839903
18,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2236,0,1,0,50,Online,8,0,2,2,1,99,715,-50,Suburban,50,0.022361359570661897,0.0
50,0,Married,86,>5 years,0,1,1,100,Full Coverage,0,2286,1,1,0,100,Online,6,1,11,2,3,14,683,50,Rural,0,0.04374453193350831,0.04374453193350831
54,0,Single,0,>5 years,0,1,0,50,Liability-Only,-200,2000,0,0,0,0,Online,13,0,5,4,1,99,726,-50,Suburban,50,0.0,0.025
18,0,Married,86,1-5 years,50,0,1,0,Full Coverage,0,2236,0,1,1,100,Agent,6,0,3,3,3,99,762,-50,Urban,100,0.044722719141323794,0.0
42,0,Married,86,<1 year,100,0,1,0,Full Coverage,0,2386,0,0,0,0,Agent,6,1,9,2,1,11,756,-50,Urban,100,0.0,0.0
46,0,Single,0,<1 year,100,1,0,50,Full Coverage,0,2450,0,0,0,0,Online,22,0,3,1,3,99,689,50,Urban,100,0.0,0.02040816326530612
38,0,Single,0,>5 years,0,1,0,50,Full Coverage,0,2150,0,0,0,0,Agent,25,1,7,1,3,5,801,-50,Rural,0,0.0,0.023255813953488372
28,0,Single,0,<1 year,100,0,0,0,Liability-Only,-200,1950,0,1,0,50,Agent,23,1,3,2,1,12,826,-50,Rural,0,0.02564102564102564,0.0
55,1,Married,86,1-5 years,50,0,0,0,Liability-Only,-200,2186,0,0,1,50,Online,17,0,4,2,2,99,686,50,Urban,100,0.022872827081427266,0.0
33,0,Divorced,0,1-5 years,50,0,0,0,Liability-Only,-200,2050,0,0,0,0,Online,19,0,4,3,2,99,749,-50,Urban,100,0.0,0.0
18,0,Single,0,1-5 years,50,0,0,0,Full Coverage,0,2250,0,0,0,0,Agent,5,1,3,6,1,1,747,-50,Urban,100,0.0,0.0
18,0,Married,86,1-5 years,50,0,0,0,Liability-Only,-200,2036,1,1,1,150,Online,12,0,6,5,1,99,693,50,Suburban,50,0.07367387033398821,0.0
58,1,Single,0,1-5 years,50,0,0,0,Full Coverage,0,2250,0,0,0,0,Online,2,0,6,0,2,99,702,-50,Urban,100,0.0,0.0
49,0,Widowed,0,1-5 years,50,0,0,0,Full Coverage,0,2200,0,0,0,0,Online,29,1,5,4,1,13,709,-50,Suburban,50,0.0,0.0
41,0,Married,86,>5 years,0,0,2,0,Full Coverage,0,2336,0,1,0,50,Online,3,0,3,6,1,99,694,50,Urban,100,0.021404109589041095,0.0
33,0,Married,86,>5 years,0,2,0,100,Liability-Only,-200,1986,1,1,0,100,Online,10,0,5,4,1,99,724,-50,Rural,0,0.050352467270896276,0.050352467270896276
32,0,Married,86,<1 year,100,1,0,50,Full Coverage,0,2486,1,0,0,50,Agent,11,1,3,0,3,10,695,50,Urban,100,0.02011263073209976,0.02011263073209976
23,0,Married,86,<1 year,100,1,0,50,Full Coverage,0,2486,0,0,0,0,Online,19,0,5,4,1,99,606,50,Suburban,50,0.0,0.02011263073209976
33,0,Divorced,0,1-5 years,50,0,0,0,Full Coverage,0,2350,0,0,0,0,Online,18,1,3,1,3,3,697,50,Urban,100,0.0,0.0
18,0,Married,86,1-5 years,50,1,0,50,Liability-Only,-200,2236,0,1,0,50,Online,17,0,2,2,2,99,623,50,Urban,100,0.022361359570661897,0.022361359570661897
28,0,Single,0,>5 years,0,0,0,0,Full Coverage,0,2300,0,0,0,0,Online,22,1,5,2,3,9,677,50,Urban,100,0.0,0.0
35,0,Single,0,>5 years,0,1,0,50,Full Coverage,0,2250,0,0,0,0,Online,4,1,3,1,1,14,729,-50,Urban,100,0.0,0.022222222222222223
49,0,Single,0,>5 years,0,0,0,0,Liability-Only,-200,1950,0,1,0,50,Referral,27,0,1,1,2,99,733,-50,Urban,100,0.02564102564102564,0.0
39,0,Married,86,1-5 years,50,0,0,0,Liability-Only,-200,2036,1,1,0,100,Agent,23,0,8,4,2,99,781,-50,Urban,100,0.04911591355599214,0.0
51,0,Married,86,<1 year,100,0,0,0,Full Coverage,0,2386,0,0,0,0,Agent,29,0,3,1,1,99,757,-50,Urban,100,0.0,0.0
60,1,Married,86,1-5 years,50,0,0,0,Liability-Only,-200,1986,0,1,1,100,Agent,15,1,4,1,2,12,780,-50,Suburban,50,0.050352467270896276,0.0
55,1,Married,86,>5 years,0,3,0,150,Liability-Only,-200,2136,1,0,1,100,Agent,28,0,8,1,2,99,650,50,Rural,0,0.04681647940074907,0.0702247191011236
47,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2436,0,0,0,0,Online,21,1,8,4,2,8,683,50,Urban,100,0.0,0.0
40,0,Divorced,0,>5 years,0,0,0,0,Liability-Only,-200,2000,0,0,0,0,Online,7,1,8,4,1,5,724,-50,Urban,100,0.0,0.0
25,0,Married,86,>5 years,0,0,0,0,Liability-Only,-200,1986,1,1,0,100,Online,11,1,2,6,2,9,705,-50,Urban,100,0.050352467270896276,0.0
51,0,Single,0,>5 years,0,0,0,0,Full Coverage,0,2150,0,1,1,100,Agent,22,0,6,2,2,99,684,50,Suburban,50,0.046511627906976744,0.0
65,1,Married,86,<1 year,100,0,0,0,Full Coverage,0,2286,0,1,0,50,Agent,16,0,7,4,3,99,751,-50,Suburban,50,0.021872265966754154,0.0
45,0,Single,0,<1 year,100,0,1,0,Full Coverage,0,2200,0,0,0,0,Online,9,1,6,4,1,4,732,-50,Rural,0,0.0,0.0
68,1,Widowed,0,>5 years,0,0,0,0,Full Coverage,0,2200,1,0,0,50,Online,8,0,6,2,3,99,644,50,Suburban,50,0.022727272727272728,0.0
18,0,Married,86,<1 year,100,0,2,0,Full Coverage,0,2386,0,1,0,50,Agent,27,0,10,3,3,99,667,50,Suburban,50,0.020955574182732608,0.0
